Ocupação;Quantitativo;Porcentagem;Data de carga
Coreógrafo e Bailarino;35;0,0001;14/01/2025 12:30
Corretor de Imóveis, Seguros, Títulos e Valores;2315;0,0054;14/01/2025 12:30
Cortador, Polidor e Gravador de Pedras;13;0;14/01/2025 12:30
Coveiro;58;0,0001;14/01/2025 12:30
Cozinheiro;1551;0,0036;14/01/2025 12:30
Decorador;117;0,0003;14/01/2025 12:30
Demonstrador;9;0;14/01/2025 12:30
Deputado;4;0;14/01/2025 12:30
Desenhista;84;0,0002;14/01/2025 12:30
Despachante;291;0,0007;14/01/2025 12:30
Detetive Particular;5;0;14/01/2025 12:30
Digitador;104;0,0002;14/01/2025 12:30
Diretor de Empresas;124;0,0003;14/01/2025 12:30
Diretor de Estabelecimento de Ensino;346;0,0008;14/01/2025 12:30
Dona de Casa;12298;0,0285;14/01/2025 12:30
ENCANADOR,SOLDADOR,CHAPEADOR,CALDEIREIRO,MONTADOR DE ESTRUTURA METÁLIC;76;0,0002;14/01/2025 12:30
ESCULTOR, PINTOR, ARTISTA PLÁSTICO E ASSEMELHADOS;65;0,0002;14/01/2025 12:30
ESTIVADOR, CARREGADOR, EMBALADOR E ASSEMELHADOS;25;0,0001;14/01/2025 12:30
Economista;186;0,0004;14/01/2025 12:30
Economista Doméstico;9;0;14/01/2025 12:30
Eletricista e Assemelhados;1946;0,0045;14/01/2025 12:30
Embalador, Empacotador e Assemelhados;132;0,0003;14/01/2025 12:30
Empregado Doméstico;872;0,002;14/01/2025 12:30
Empresário;30508;0,0706;14/01/2025 12:30
Encanador, Soldador, Chapeador e Caldeireiro;220;0,0005;14/01/2025 12:30
Enfermeiro;3776;0,0087;14/01/2025 12:30
Engenheiro;1857;0,0043;14/01/2025 12:30
Engraxate;6;0;14/01/2025 12:30
Escritor e Crítico;93;0,0002;14/01/2025 12:30
Escultor e Pintor;98;0,0002;14/01/2025 12:30
Estatístico;3;0;14/01/2025 12:30
Esteticista;440;0,001;14/01/2025 12:30
Estivador, Carregador e Assemelhados;47;0,0001;14/01/2025 12:30
Estofador;38;0,0001;14/01/2025 12:30
Estudante, Bolsista, Estagiário e Assemelhados;4490;0,0104;14/01/2025 12:30
Farmacêutico;824;0,0019;14/01/2025 12:30
Faxineiro;896;0,0021;14/01/2025 12:30
Feirante, Ambulante e Mascate;268;0,0006;14/01/2025 12:30
Ferroviário;20;0;14/01/2025 12:30
Fiandeiro, Tecelão, Tingidor e Assemelhados;14;0;14/01/2025 12:30
Fiscal;357;0,0008;14/01/2025 12:30
Fiscal de Transporte Coletivo;14;0;14/01/2025 12:30
Fisioterapeuta e Terapeuta Ocupacional;866;0,002;14/01/2025 12:30
Fonoaudiólogo;70;0,0002;14/01/2025 12:30
Fotógrafo e Assemelhados;427;0,001;14/01/2025 12:30
Frentista;826;0,0019;14/01/2025 12:30
Funileiro;199;0,0005;14/01/2025 12:30
Físico;5;0;14/01/2025 12:30
Gari ou Lixeiro;428;0,001;14/01/2025 12:30
Garimpeiro;49;0,0001;14/01/2025 12:30
Garçom;340;0,0008;14/01/2025 12:30
Geofísico;2;0;14/01/2025 12:30
Gerente;1954;0,0045;14/01/2025 12:30
Geógrafo;48;0,0001;14/01/2025 12:30
Geólogo;14;0;14/01/2025 12:30
Governanta;13;0;14/01/2025 12:30
Guardador de Veículos;5;0;14/01/2025 12:30
Guia de Turismo;121;0,0003;14/01/2025 12:30
Historiador;50;0,0001;14/01/2025 12:30
Industrial;381;0,0009;14/01/2025 12:30
Jardineiro;357;0,0008;14/01/2025 12:30
Joalheiro e Ourives;13;0;14/01/2025 12:30
Jornaleiro;13;0;14/01/2025 12:30
Jornalista e Redator;1285;0,003;14/01/2025 12:30
Lanterneiro e Pintor de Veículos;89;0,0002;14/01/2025 12:30
Lavador de Veículos;139;0,0003;14/01/2025 12:30
Lavandeiro, Tintureiro e Assemelhados;36;0,0001;14/01/2025 12:30
Leiloeiro, Avaliador e Assemelhados;15;0;14/01/2025 12:30
Leiturista;53;0,0001;14/01/2025 12:30
Locutor e Comentarista de Rádio e Televisão e Radialista;1066;0,0025;14/01/2025 12:30
Magistrado;6;0;14/01/2025 12:30
Manicure e Maquilador;684;0,0016;14/01/2025 12:30
Maquinista e Foguista de Embarcações e Assemelhados;35;0,0001;14/01/2025 12:30
Marinheiro Civil, Canoeiro, Embarcado e Assemelhados;103;0,0002;14/01/2025 12:30
Massagista;229;0,0005;14/01/2025 12:30
Matemático e Atuário;10;0;14/01/2025 12:30
Mecânico de Manutenção;2621;0,0061;14/01/2025 12:30
Membro das Forças Armadas;89;0,0002;14/01/2025 12:30
Membro do Ministério Público;2;0;14/01/2025 12:30
Mestre e Contramestre de Embarcação;6;0;14/01/2025 12:30
Meteorologista;2;0;14/01/2025 12:30
Militar Reformado;1074;0,0025;14/01/2025 12:30
Ministro de Estado;6;0;14/01/2025 12:30
Modelo;30;0,0001;14/01/2025 12:30
Montador de Estrutura Metálica;148;0,0003;14/01/2025 12:30
Montador de Máquinas;41;0,0001;14/01/2025 12:30
Motoboy;985;0,0023;14/01/2025 12:30
Motorista Particular;4934;0,0114;14/01/2025 12:30
Motorista de Veículos de Transporte Coletivo de Passageiros;5052;0,0117;14/01/2025 12:30
Motorista de Veículos de Transporte de Carga;4050;0,0094;14/01/2025 12:30
Médico;1342;0,0031;14/01/2025 12:30
Músico;951;0,0022;14/01/2025 12:30
Nutricionista e Assemelhados;331;0,0008;14/01/2025 12:30
Oceanógrafo;18;0;14/01/2025 12:30
Ocupante de Cargo em Comissão;411;0,001;14/01/2025 12:30
Odontólogo;929;0,0022;14/01/2025 12:30
Office-Boy e Contínuo;36;0,0001;14/01/2025 12:30
Operador de Aparelhos de Produção Industrial;837;0,0019;14/01/2025 12:30
Operador de Computador;76;0,0002;14/01/2025 12:30
Operador de Equipamento Médico e Odontológico;12;0;14/01/2025 12:30
Operador de Equipamento de Rádio, Televisão, Som e Cinema;78;0,0002;14/01/2025 12:30
Operador de Implemento de Agricultura, Pecuária e Exploração Florestal;706;0,0016;14/01/2025 12:30
Operador de Instalação de Produção de Energia Elétrica e Nuclear;22;0,0001;14/01/2025 12:30
PORTEIRO DE EDIFÍCIO, ASCENSORISTA, GARAGISTA, FAXINEIRO E ZELADOR;82;0,0002;14/01/2025 12:30
PROFESSOR DE ENSINO DE PRIMEIRO E SEGUNDO GRAUS;1302;0,003;14/01/2025 12:30
Padeiro, Confeiteiro e Assemelhados;845;0,002;14/01/2025 12:30
Paramédico;6;0;14/01/2025 12:30
Pecuarista;1164;0,0027;14/01/2025 12:30
Pedagogo;2353;0,0054;14/01/2025 12:30
Pescador;2300;0,0053;14/01/2025 12:30
Petroleiro;10;0;14/01/2025 12:30
Piloto de Aviação Comercial, Navegador, Mecânico de Vôo e Assemelhados;19;0;14/01/2025 12:30
Policial Civil;760;0,0018;14/01/2025 12:30
Policial Militar;2607;0,006;14/01/2025 12:30
Porteiro de Edifício, Ascensorista, Garagista e Zelador;423;0,001;14/01/2025 12:30
Prefeito;3;0;14/01/2025 12:30
Produtor Agropecuário;2534;0,0059;14/01/2025 12:30
Produtor de Espetáculos Públicos;196;0,0005;14/01/2025 12:30
Professor de Ensino Fundamental;9433;0,0218;14/01/2025 12:30
Professor de Ensino Médio;4898;0,0113;14/01/2025 12:30
Professor de Ensino Superior;777;0,0018;14/01/2025 12:30
Professor e Instrutor de Formação Profissional;1100;0,0025;14/01/2025 12:30
Programador de Computador;48;0,0001;14/01/2025 12:30
Protético;102;0,0002;14/01/2025 12:30
Psicólogo;968;0,0022;14/01/2025 12:30
Publicitário;417;0,001;14/01/2025 12:30
Químico;45;0,0001;14/01/2025 12:30
Recepcionista;872;0,002;14/01/2025 12:30
Relações-Públicas;80;0,0002;14/01/2025 12:30
Relojoeiro e Montador de Instrumento de Precisão;12;0;14/01/2025 12:30
Representante Comercial;1101;0,0025;14/01/2025 12:30
SECRETÁRIO,ESTENÓGRAFO,DATILÓGRAFO,RECEPCIONISTA,TELEFONISTA,TAQUÍGRAF;382;0,0009;14/01/2025 12:30
SENADOR, DEPUTADO E VEREADOR;30;0,0001;14/01/2025 12:30
Sacerdote ou Membro de Ordem ou Seita Religiosa;626;0,0014;14/01/2025 12:30
Salva-Vidas;34;0,0001;14/01/2025 12:30
Secretário e Datilógrafo;281;0,0007;14/01/2025 12:30
Securitário;28;0,0001;14/01/2025 12:30
Serralheiro;554;0,0013;14/01/2025 12:30
Serventuário de Justiça;69;0,0002;14/01/2025 12:30
Servidor Público Civil Aposentado;1096;0,0025;14/01/2025 12:30
Servidor Público Estadual;3764;0,0087;14/01/2025 12:30
Servidor Público Federal;872;0,002;14/01/2025 12:30
Servidor Público Municipal;30324;0,0702;14/01/2025 12:30
Servidor da Justiça Eleitoral;6;0;14/01/2025 12:30
Sociólogo;61;0,0001;14/01/2025 12:30
Supervisor, Inspetor e Agente de Compras e Vendas;493;0,0011;14/01/2025 12:30
TAXISTA E MOTORISTA PARTICULAR;89;0,0002;14/01/2025 12:30
Tabelião;18;0;14/01/2025 12:30
Tapeceiro;60;0,0001;14/01/2025 12:30
Taxista;1197;0,0028;14/01/2025 12:30
Telefonista;67;0,0002;14/01/2025 12:30
Terapeuta;339;0,0008;14/01/2025 12:30
Torneiro Mecânico;117;0,0003;14/01/2025 12:30
Trabalhador Dos Serviços de Contabilidade, de Caixa e Assemelhados;91;0,0002;14/01/2025 12:30
Trabalhador Florestal;45;0,0001;14/01/2025 12:30
Trabalhador Metalúrgico e Siderúrgico;228;0,0005;14/01/2025 12:30
Trabalhador Rural;6824;0,0158;14/01/2025 12:30
Trabalhador de Artes Gráficas;44;0,0001;14/01/2025 12:30
Trabalhador de Construção Civil;3044;0,007;14/01/2025 12:30
Trabalhador de Curtimento;2;0;14/01/2025 12:30
Trabalhador de Fabricação de Calçados e Artefatos de Couro;78;0,0002;14/01/2025 12:30
Trabalhador de Fabricação de Papel e Papelão;11;0;14/01/2025 12:30
Trabalhador de Fabricação de Produtos Têxteis (Exceto Roupas);41;0,0001;14/01/2025 12:30
Trabalhador de Fabricação de Produtos de Borracha e Plástico;17;0;14/01/2025 12:30
Trabalhador de Fabricação de Roupas;218;0,0005;14/01/2025 12:30
Trabalhador de Fabricação e Preparação de Alimentos e Bebidas;169;0,0004;14/01/2025 12:30
Trabalhador de Fabricação, Vulcanização e Reparação de Pneumáticos;15;0;14/01/2025 12:30
Trabalhador de Hotelaria;47;0,0001;14/01/2025 12:30
Trabalhador de Minas e Pedreiras, Sondador e Assemelhados;32;0,0001;14/01/2025 12:30
Trabalhador de Tratamento de Fumo e de Fabricação de Cigarros/Charutos;3;0;14/01/2025 12:30
Trabalhador de Usinagem de Metais;31;0,0001;14/01/2025 12:30
Trabalhador em Atividade de Processamento Químico;10;0;14/01/2025 12:30
Tradutor, Intérprete e Filólogo;21;0;14/01/2025 12:30
Técnico Contabilidade, Estatística, Economia Doméstica e Administração;472;0,0011;14/01/2025 12:30
Técnico Têxtil;21;0;14/01/2025 12:30
Técnico de Biologia;9;0;14/01/2025 12:30
Técnico de Eletricidade, Eletrônica e Telecomunicações;660;0,0015;14/01/2025 12:30
Técnico de Enfermagem e Assemelhados (Exceto Enfermeiro);4330;0,01;14/01/2025 12:30
Técnico de Laboratório e Raios X;390;0,0009;14/01/2025 12:30
Técnico de Mecânica;173;0,0004;14/01/2025 12:30
Técnico de Mineração, Metalurgia e Geologia;53;0,0001;14/01/2025 12:30
Técnico de Obras Civis, Estradas, Saneamento e Assemelhados;317;0,0007;14/01/2025 12:30
Técnico de Química;48;0,0001;14/01/2025 12:30
Técnico em Agronomia e Agrimensura;412;0,001;14/01/2025 12:30
Técnico em Edificações;119;0,0003;14/01/2025 12:30
Técnico em Informática;333;0,0008;14/01/2025 12:30
Vendedor Pracista, Representante, Caixeiro-Viajante e Assemelhados;2371;0,0055;14/01/2025 12:30
Vendedor de Comércio Varejista e Atacadista;3779;0,0087;14/01/2025 12:30
Vereador;24784;0,0574;14/01/2025 12:30
Veterinário;645;0,0015;14/01/2025 12:30
Vigilante;3325;0,0077;14/01/2025 12:30
Zootecnista;64;0,0001;14/01/2025 12:30
